id	Janela	Sentence	tamanho da janela	Palavra alvo	Classe
810	um negro africano	Era um negro africano de trinta a trinta e seis anos de idade , um dos últimos importados da África pelo tráfico nefando : homem de baixa estatura , tinha o corpo exageradamente maior que as pernas ; a cabeça grande , os olhos vesgos , mas brilhantes e impossíveis de se resistir à fixidade do seu olhar pela impressão incômoda do estrabismo duplo , e por não sabermos que fluição de magnetismo infernal ; quanto ao mais , mostrava os caracteres físicos da sua raça ; trazia porém nas faces cicatrizes vultuosas de sarjaduras recebidas na infância : um golpe de azorrague lhe partira pelo meio o lábio superior , e a fenda resultante deixara a descoberto dois dentes brancos , alvejantes , pontudos , dentes caninos que pareciam ostentar-se ameaçadores ; sua boca era pois como mal fechada por três lábios ; dois superiores e completamente separados , e um inferior perfeito : o rir aliás muito raro desse negro era hediondo por semelhante deformidade ; a barda retorcida e pobre que ele tinha mal crescida no queixo , como erva mesquinha em solo árido , em vez de ornar afeiava-lhe o semblante ; uma de suas orelhas perdera o terço da concha na parte superior cortada irregularmente em violência de castigo ou em furor de desordem ; e finalmente braços longos prendendo-se a mãos descomunais que desciam à altura dos joelhos completavam-lhe o aspecto repugnante da figura mais antipática .	3	negro	negro
810	desse negro era	Era um negro africano de trinta a trinta e seis anos de idade , um dos últimos importados da África pelo tráfico nefando : homem de baixa estatura , tinha o corpo exageradamente maior que as pernas ; a cabeça grande , os olhos vesgos , mas brilhantes e impossíveis de se resistir à fixidade do seu olhar pela impressão incômoda do estrabismo duplo , e por não sabermos que fluição de magnetismo infernal ; quanto ao mais , mostrava os caracteres físicos da sua raça ; trazia porém nas faces cicatrizes vultuosas de sarjaduras recebidas na infância : um golpe de azorrague lhe partira pelo meio o lábio superior , e a fenda resultante deixara a descoberto dois dentes brancos , alvejantes , pontudos , dentes caninos que pareciam ostentar-se ameaçadores ; sua boca era pois como mal fechada por três lábios ; dois superiores e completamente separados , e um inferior perfeito : o rir aliás muito raro desse negro era hediondo por semelhante deformidade ; a barda retorcida e pobre que ele tinha mal crescida no queixo , como erva mesquinha em solo árido , em vez de ornar afeiava-lhe o semblante ; uma de suas orelhas perdera o terço da concha na parte superior cortada irregularmente em violência de castigo ou em furor de desordem ; e finalmente braços longos prendendo-se a mãos descomunais que desciam à altura dos joelhos completavam-lhe o aspecto repugnante da figura mais antipática .	3	negro	negro
812	o negro se	Além disso , o negro se fizera temível pela audácia de seu ânimo , e força física ainda mais avultada pela agilidade e presteza de movimentos nas lutas .	3	negro	negro
818	do negro e	Paulo Borges não dava importância a essas ligações de escravo e escrava ; mas , pois que a do Pai-Raiol e de Esméria lhe aproveitava , reputou afortunada a compra que mantinha a consoladora sociedade do negro e da negra que se diziam amar .	3	negro	negro
821	o negro ;	Teresa lembrou-se da impressão repulsiva que experimentara vendo o negro ; sentiu que a sua antipatia achasse explicáveis fundamentos , e gostando que uma escrava tivesse podido domar o escravo enfezado e indisciplinável , pois que por fim de contas era sempre a mulher dominando o homem da sua igualha ou condição , teve curiosidade de ver Esméria , e no dia seguinte , quando ao anoitecer chegaram os escravos da roça , mandou-a chamar .	3	negro	negro
869	refalsado negro africano	Não era Esméria que dominava o Pai-Raiol pelo encanto do amor , a que o refalsado negro africano nunca seria suscetível de dobrar-se ; era a possessão como magnética da crioula pelo Pai-Raiol que sujeitava ela a ele .	3	negro	negro
875	feio negro para	Os escravos teimavam em dizer que os dois eram amantes , e que a crioula , embora muito infiel , se fingia dócil e sujeita ao feio negro para melhor senhoreá-lo .	3	negro	negro
877	o negro fixou	Uma vez , Raiol conduziu Esméria ao bosque e parando em um lugar onde mais se cerrava o cipoal assobiou por vezes , imitando os silvos das serpentes ; em breve acudiram uma depois de outra três cobras ameaçadoras ; o negro fixou os olhos sobre elas , segurou junto da cabeça em uma que se enrolou em seu braço , depois deixou-a livre e assim enrolada , ameigou- a , tirou-a do braço , guardou-a no seio e por fim soltou-a no chão ; e enquanto a crioula recuava tremendo de medo , repetiu o mesmo brinco , ou a mesma operação com outra cobra .	3	negro	negro
879	o negro com	– Pai-Raiol pode – disse o negro com ostentação .	3	negro	negro
899	misantropo negro pesava	Sobre o misantropo negro pesava a fama antiga de feiticeiro ; mas nas vizinhanças da fazenda de Paulo Borges havia uma casa de candombes ou de cultos de feitiçaria e o Pai-Raiol nunca se lembrara de visitá-la .	3	negro	negro
912	este negro !	Sem pretextos para aborrecer o senhor , aborrecia-o e desejava-lhe somente porque era seu senhor ; para detestar a senhora , seu coração ruim aproveitara um fútil pretexto , guardando rancoroso a lembrança da impressão repulsiva que causara a Teresa e das palavras que a ouvira dizer em voz baixa ao marido : – Que má cara tem este negro !	3	negro	negro
914	monstro negro e	Luís , o filho mais velho de Paulo Borges e Teresa , menino de quatro anos , tinha um dia visto chegar da roça o Pai-Raiol e desatara a chorar assustado ; sua mãe correra a tomá-lo nos braços , e , perguntando-lhe porque chorava , o pobre anjinho apontara para o feio escravo , e dissera a soluçar : – É o zumbi ... o zumbi ... O zumbi era um monstro negro e imaginário , herói sinistro de estúpidas e horríveis histórias , com que as escravas , em vez de entreter , assombravam o nervoso menino com a mais lamentável e perigosa inconveniência , o que aliás é infelizmente muito comum em nossas famílias .	3	negro	negro
946	do negro terrível	Uma noite e já tarde , o Pai-Raiol foi bater de manso à porta da senzala de Esméria que , ou ainda não dormia , ou acordando fácil , estremeceu , reconhecendo a voz do negro terrível , mas apressou-se a recebê-lo .	3	negro	negro
950	O negro apertou-lhe	O negro apertou-lhe a mão e sentou-se à porta da senzala : a crioula imitou-o sentando-se a seu lado .	3	negro	negro
954	o negro .	– Pai-Raiol vive triste e só ... – disse o negro .	3	negro	negro
964	o negro ,	– Dantes era melhor – disse o negro , sossegado .	3	negro	negro
967	O negro sacudiu	– Pai-Raiol , foi você que se aborreceu de mim ... bem sabe ... O negro sacudiu com a cabeça , e tornou com voz comprimida e alterada : – Pai-raiol teve raiva de Esméria que andava como garrafa de cachaça no fado ... teve raiva , e quis matá-la ... para não matá-la ... empurrou-a ... A crioula tremeu .	3	negro	negro
974	O negro serenou	O negro serenou e disse : – De dia Pai-Raiol não vê Esméria ; de noite , e tarde , como agora , Esméria vai ver Pai-Raiol .	3	negro	negro
980	O negro ,	O negro , em seguida a esse breve olhar , disse : – Vem .	3	negro	negro
989	feio negro da	Esméria , temendo o amante ou dele satisfeita , tornou-se mais esquiva aos outros escravos que a espiaram e descobriram a sua convivência noturna com o silencioso , misantropo e feio negro da senzala dantes solitária .	3	negro	negro
991	o negro tornou-se	Entretanto e por isso mesmo que o segredo desaparecera , o negro tornou-se mais exigente e aos domingos e dias santificados reclamava com renitência a companhia de Esméria , que raramente podia condescender nesse ponto , presa como se achava ao serviço interno da casa da família .	3	negro	negro
998	o negro da	– O cachorro é melhor ; passeia , quando quer : o negro da roça é pior do que o cachorro ; mas é melhor que Esméria , porque tem domingo .	3	negro	negro
1018	o negro ,	Todavia Esméria estava convencida de que era , como acabava de dizer o negro , muito mais bonita e elegante do que sua senhora .	3	negro	negro
1041	O negro insistia	O negro insistia ainda no conselho ou ordem que dera a Esméria , a qual continuava a fingir-se hesitante .	3	negro	negro
1043	terrível negro ,	O terrível negro , que conhecia a influência do terror , aproveitou o ensejo e disse à crioula : – Pai-Raiol pode muito , e sabe matar com os olhos : Esméria quer ver ?	3	negro	negro
1044	o negro fixou	A crioula não respondeu ; mas o negro fixou os olhos na ninhada de pintainhos , como se os quisesse absorver nas órbitas .	3	negro	negro
1046	o negro que	Esméria considerava , contemplava ansiosa o negro que , imóvel e de olhos fitos , mirava a ninhada infeliz .	3	negro	negro
1048	o negro ,	– Pai-Raiol , quando quer , mata com os olhos – disse o negro , voltando-se .	3	negro	negro
1138	do negro africano	Entre tantas escravas , porém , houve uma , e foi a primeira , que resistiu ao Pai-Raiol e não quis entrar na série das fáceis conquistas deste : a oposição excitou debalde os desejos brutais do negro africano .	3	negro	negro
1141	o negro africano	Em geral o negro africano não perdoa a quem ridiculariza ou lhe lança em rosto a sua fealdade .	3	negro	negro
1146	terrível negro queria	As visitas feitas em desoras por Esméria à senzala do Pai-Raiol tinham por cautela exagerada diminuído ao ponto de se tornarem raras : quando o terrível negro queria ou precisava falar à crioula , fazia o sinal convencionado e nunca em vão esperava .	3	negro	negro
1166	O negro pôs-se	– Pois bem : eu direi ao senhor que sou perseguida ... O negro pôs-se a rir com o seu medonho riso : ele sabia que a crioula não era menos devassa que dantes .	3	negro	negro
1172	o negro pôs	Mas o negro pôs termo pronto às reflexões de Esméria .	3	negro	negro
1225	mau negro que	– Bem que Pai-Raiol mostre agora detestar-me e fuja de mim , como de inimigo de quem tem medo : o Pai-Raiol é um mau negro que , se puder , se vingará de mim ; mas além dele há tantos ! ...	3	negro	negro
1292	o negro africano	Assim , pois , abafando no coração a raiva , e sempre sob a influência do terror que lhe causava o negro africano , a crioula vaidosa e soberba continuava a obedecer ao Pai-Raiol , que era ainda o seu amante tornado então repugnante para ela , que todavia apenas escutava o silvo da serpente , corria trêmula , coagida , dentro de si revoltada , mas fingindo-se contente e afetuosa quando se mostrava ao seu único senhor .	3	negro	negro
1301	O negro ria-se	O negro ria-se de modo a causar pavor ; Esméria olhava para ele espantada e como se receasse compreendê-lo .	3	negro	negro
1308	o negro africano	Isso não ... A crioula malvada era menos celerada que o negro africano ; este , porém , fitando nela seus olhos vesgos , disse : – Pai-Raiol quer .	3	negro	negro
1309	O negro encolheu	– O senhor teve suspeitas de que sua mulher tivesse morrido envenenada ; eu o ouvi fazer perguntas sobre isso ao cirurgião ... O negro encolheu os ombros .	3	negro	negro
1317	o negro riu-se	Daí a pouco o negro riu-se , olhando para o ventre da crioula .	3	negro	negro
1326	o negro que	Esméria parou : pareceu esquecer as idéias que a preocupavam e menos altiva com o negro que lhe falara debruçado sobre a cerca de pau que separava o quintal do campo , deu logo depois alguns passos para ele e respondeu , rindo-se : – Fui passear , tio Alberto .	3	negro	negro
1327	Hércules negro em	O tio Alberto representava o contraste mais completo do Pai-Raiol : era um escravo africano de trinta anos de idade , e de alta estatura ; tinha fronte elevada , os olhos grandes e brilhantes , a cor preta um pouco luzidia , os dentes brancos e perfeitos , largas espáduas , grossos e bem torneados braços possantes e formas justamente proporcionais : era bonito para a sua raça , um Hércules negro em suma .	3	negro	negro
1334	do negro que	– Pai-Raiol matou ontem a pobre Cativa , a minha cachorrinha coelheira : Cativa não atacava ninguém , e ele matou-a por maldade ... Duas lágrimas rolaram pela face do negro que prosseguiu , dizendo : – Eu podia ensinar a Pai-Raiol ; mas nunca apanhei de meu senhor , e tenho medo do chicote e ... de mim ... tomei o meu partido : hei de perseguir Pai-Raiol até que ele venha tirar bulha comigo .	3	negro	negro
1342	O negro apontou	O negro apontou para dentro da casa ; depois respondeu em voz baixa : – Não gosto do senhor ; mas não bulo com ele .	3	negro	negro
1344	o negro .	Entrou apressada pela cozinha ; mas passados breves minutos tornou a aparecer e aproximou-se da cerca , onde estava o negro .	3	negro	negro
1348	o negro ,	Esméria falava a tremer e em tom de segredo ; o negro , porém , riu-se e perguntou : – E hoje ?	3	negro	negro
1353	O negro ficou	– Ele é feiticeiro , .. O negro ficou impávido ; mas franziu as sobrancelhas .	3	negro	negro
1356	o negro .	– perguntou o negro .	3	negro	negro
1363	Hércules negro que	Esméria ficou imóvel , contemplando a figura do Hércules negro que se retirava .	3	negro	negro
1364	homem negro de	XXII Alberto era um homem negro de natureza nobre e altiva , mas já estragada pelos venenos da escravidão : como os outros escravos seus parceiros , já tinha manchado as mãos com o furto , os lábios com a mentira , o coração com o desenfreamento da luxúria torpe , o estômago e a cabeça com o abuso da aguardente .	3	negro	negro
1368	, negro sem	Alberto , negro sem educação , escravo , e portanto homem condenado às misérias e aos vícios inerentes à baixa condição imposta , era pelo estrago e depravação de suas qualidades capaz de ações atrevidas e criminosas ; levado pelo rancor e pela cólera ousaria matar o seu inimigo , mas sem dúvida o atacaria de frente e mediria suas forças com ele .	3	negro	negro
1384	o negro africano	Não temendo , mas também não ousando atacar de frente esse inimigo , esperando do tempo ocasião oportuna para propinar-lhe algum dos seus feitiços , o negro africano refalsado e feroz para escapar na lua nova à perseguição de Alberto , fizera-se adoecer com a certeza de poder curar-se .	3	negro	negro
1388	O negro afagou	O negro afagou a crioula como costumava , insinuando-se possuído de paixão cada vez mais violenta .	3	negro	negro
1399	O negro celerado	O negro celerado prosseguiu .	3	negro	negro
1402	O negro riu-se	O negro riu-se ; e mostrou a Esméria outro , um segundo embrulho de papel que era maior e que sem dúvida guardava outras raízes .	3	negro	negro
1408	O negro riu-se	O negro riu-se outra vez e disse : – Uma raiz só faz dormir : duas sofrer muito : três hão de matar .	3	negro	negro
1410	o negro ;	– Esméria não pode matar logo , continuou o negro ; faz dormir o tigre velho , faz forrar o filho , fica forra também , faz o senhor escrever no papel testamento , dá o testamento para o Pai-Raiol guardar : depois cozinha três raízes no café do tigre velho .	3	negro	negro
1412	O negro fitou	O negro fitou em Esméria os seus olhos vesgos , incisivos e penetrante e adoçando quanto pôde a voz , disse : – Esméria gosta do Pai-Raiol ?	3	negro	negro
1413	do negro que	A crioula fez um esforço supremo de fingimento e com fogo e comoção respondeu , beijando a face do negro que ela aborrecia : – Oh !	3	negro	negro
1420	o negro fixou	E o negro fixou ainda mais incisiva e profundamente seu olhar magnético no rosto da crioula e , no fim de alguns momentos , disse : – Pai-Raiol quer .	3	negro	negro
1423	O negro arrancou-se	O negro arrancou-se dos braços da crioula , e fitando-a de novo , com olhar imponente de sua vontade , absoluto , imperioso disse ainda , dando à voz tom ameaçador : – Pai-Raiol quer !	3	negro	negro
1425	ao negro ,	A crioula como transportada , fora de si , possessa , lançou-se ao negro , abraçando-o , beijando-o e exclamando com ardor : – Meu marido ! ...	3	negro	negro
1504	O negro conservava-se	O negro conservava-se imóvel e como insensível .	3	negro	negro
1518	O negro pareceu	O negro pareceu indignado .	3	negro	negro
1525	o negro soberbamente	– Fale – disse o negro soberbamente .	3	negro	negro
1532	altivo negro ,	A natureza nobre e generosa de Alberto estava já tão estragada pelo vírus moral da escravidão , tão envenenada pelo aborrecimento em que o escravo , pelo fato de ser escravo , tem ao senhor pelo fato de ser senhor , que o assassinato de Teresa e de seus filhos e o novo envenenamento , o envenenamento de Paulo Borges , não inspirara horror ao altivo negro , que indiferente dissera apenas : “ que importa !	3	negro	negro
1535	inteligente negro a	Esméria estremecera , ouvindo ao inteligente negro a explicação da morte das suas vítimas .	3	negro	negro
1539	o negro ...	Depois dele virá outro sempre senhor , sempre um branco a oprimir o negro ... – E se for um negro ?	3	negro	negro
1539	um negro ?	Depois dele virá outro sempre senhor , sempre um branco a oprimir o negro ... – E se for um negro ?	3	negro	negro
1545	o negro .	– exclamou o negro .	3	negro	negro
1555	O negro olhou	Oh , tio Alberto , livre-me desse demônio de feiticeiro , e em breve senhora aqui , você há de ser meu único senhor ... O negro olhou suspeitoso , mas soberbo para a crioula , e viu a lascívia abrasando-lhe o rosto .	3	negro	negro
1557	do negro escravo	Alberto contava trinta anos de idade e havia vinte que era escravo : Esméria fora a sua paixão mais pronunciada , e ainda então depois de amante do senhor , mas penetrando em sua senzala , despertava nele o antigo ardor do negro escravo apaixonado .	3	negro	negro
1560	Hércules negro abraçou	O Hércules negro abraçou a Dejanira negra .	3	negro	negro
1563	O negro deixava	O negro deixava indiferentemente à mercê de Esméria a vida do senhor , a quem não segurava , nem empurrava .	3	negro	negro
1636	do negro de	A senzala do Pai-Raiol era isolada e levantava-se no cabeço desse outeiro que por detrás docemente se ia debruçando até a planície : pela frente três braças de terreno separavam a palhoça do negro de um fundo precipício ; o pequeno monte acabava ali quase em ponta mais que íngreme , escarpado ; a alguns palmos abaixo do solo mostravam-se as espinhas agudas da rocha , saliências desiguais , triangulares , tortuosas , pontudas , e no fundo , aos pés do outeiro o rio a correr , gemendo , sobre pedras cortantes e separadas em multidão de pedaços de granito .	3	negro	negro
1640	um negro agigantado	Na frente e a medir o precipício via-se imóvel a figura de um negro agigantado .	3	negro	negro
1641	o negro imóvel	Paulo Borges e Lourença no fundo e o negro imóvel na frente da senzala não se tinham descoberto , não se podiam ver .	3	negro	negro
1645	o negro malvado	Por fim o negro malvado irritara-se e com voz menos contida , dissera em tom de senhor : – Pai-Raiol quer !	3	negro	negro
1654	o negro .	– disse a crioula , abraçando e beijando o negro .	3	negro	negro
1674	Hércules negro cansou	Cinco minutos talvez durava já o estéril manejo de saltos e negaças , de ataques e de golpes perdidos no ar ; mas o Hércules negro cansou de esperar , e afrontando o machado atirou-se frente a frente ao Pai-Raiol com ímpeto tão pouco esperado , que o instrumento da morte caiu sobre ele , quando seu corpo já estava pregado ao corpo de Pai-Raiol .	3	negro	negro
1687	o negro malvado	O Hércules dominou o negro malvado , que todavia resistiu ainda , cravando as unhas no pescoço de Alberto ; este , porém , não só empregou esse mesmo recurso ; mas ainda com um dos joelhos sobre o estômago do inimigo já sua presa , de todo o submeteu .	3	negro	negro
1689	do negro odiado	O vencedor inundado pelo próprio sangue e pelo sangue do inimigo , retirou então do estômago deste seu joelho rochedo , e ouviu por breve instante e com assanhada fúria o estertor do moribundo que estava a seus pés , e arquejante de fadiga , mas raivoso ainda , curvou-se de novo , levantou em seus braços de Hércules o corpo do negro odiado , e avançando dois passos , atirou-o no fundo de pedregoso precipício .	3	negro	negro
1691	Hércules negro não	O Hércules negro não procurou resistir ; estendeu os braços para receber as cordas , dizendo : – Sim !	3	negro	negro
1693	esse negro ,	Mas Paulo Borges surgiu então do meio das ervas e da grama , e ainda trêmulo e sobressaltado exclamou : – Soltem esse negro , que salvou-me do meu assassino : amanhã eu lhe darei carta de liberdade .	3	negro	negro
3171	ouvido negro da	Todo o ruído que assinala a vida cessara , todo , exceto o tiquetaque da pêndula do relógio da sala de jantar , que marcava a marcha do tempo sempre em marcha ... O relógio anunciou três horas da madrugada ... Como um espectro a negra mucama , em camisa , avançou pé por pé para o leito da senhora , que chorava , e que a encarou tremendo e perguntando-lhe com o olhar desvairado o que havia ... Lucinda não falou ; porém com eloqüentes gestos indicou que Souvanel esperava Cândida no quarto do pajem ... Cândida retorceu-se desesperada no leito ... A mucama fez com as mãos sinal de fuga e de morte ... A donzela saltou do leito vestida com simples roupão finíssimo , com os cabelos soltos , com os seios a palpitar entonados sob o véu transparente ... Os brancos lábios da senhora tocaram o ouvido negro da escrava e murmuraram : – Vamos ... Mas a dois passos Cândida titubeou e seu corpo abandonou-se inerte nos braços da escrava .	3	negro	negro
