id	Janela	Sentence	tamanho da janela	Palavra alvo	Classe
97	do castigo serviu somente para irritar o crioulo que , ressentido da privação de seus	A insuficiência do castigo serviu somente para irritar o crioulo que , ressentido da privação de seus prazeres , maldisse dos senhores na cozinha , recrudescendo-lhe a raiva com as zombarias e as provocações dos parceiros .	15	crioulo	crioulo
98	todas as paixões ignóbeis , estragado o crioulo que talvez houvesse nascido com felizes disposições	A escravidão já tinha com o seu cortejo lógico e quase sempre infalível de todos os sentimentos ruins , de todas as paixões ignóbeis , estragado o crioulo que talvez houvesse nascido com felizes disposições naturais : o ódio aos senhores já estava incubado na alma do escravo ; só faltava para desenvolvê-lo o calor mais forte da ação do domínio absoluto que desumaniza o homem a ele sujeito .	15	crioulo	crioulo
98	senhores já estava incubado na alma do escravo ; só faltava para desenvolvê-lo o calor	A escravidão já tinha com o seu cortejo lógico e quase sempre infalível de todos os sentimentos ruins , de todas as paixões ignóbeis , estragado o crioulo que talvez houvesse nascido com felizes disposições naturais : o ódio aos senhores já estava incubado na alma do escravo ; só faltava para desenvolvê-lo o calor mais forte da ação do domínio absoluto que desumaniza o homem a ele sujeito .	15	escravo	escravo
108	diante do anjo do perdão , o crioulo recuou , dizendo em alta voz :	A moça avançou um passo para o escravo e disse-lhe : – Entrega-me o que furtaste : eu não direi nada e te perdoarei ... tu és doido e queres ser desgraçado ... Em vez de obedecer sem insolência e de curvar-se agradecido diante do anjo do perdão , o crioulo recuou , dizendo em alta voz : – É mentira !	15	crioulo	crioulo
108	A moça avançou um passo para o escravo e disse-lhe : – Entrega-me o que	A moça avançou um passo para o escravo e disse-lhe : – Entrega-me o que furtaste : eu não direi nada e te perdoarei ... tu és doido e queres ser desgraçado ... Em vez de obedecer sem insolência e de curvar-se agradecido diante do anjo do perdão , o crioulo recuou , dizendo em alta voz : – É mentira !	15	escravo	escravo
119	Florinda era uma santa : compadeceu-se do crioulo e calou-se ; a escrava , porém	Florinda era uma santa : compadeceu-se do crioulo e calou-se ; a escrava , porém , obedeceu e falou .	15	crioulo	crioulo
127	que a escravidão não comporta , o escravo tem o rancor e o desejo da	Em falta de pundonor e de vergonha , que a escravidão não comporta , o escravo tem o rancor e o desejo da vingança .	15	escravo	escravo
128	açoite está o emblema do rancor do escravo : às vezes há nas pontas do	Nas pontas do açoite está o emblema do rancor do escravo : às vezes há nas pontas do açoite marcas de sangue .	15	escravo	escravo
137	era , e o que era o crioulo que , trazendo o cavalo em que	VII Eis aí quem era , e o que era o crioulo que , trazendo o cavalo em que montava a correr à desfilada , acabava de chegar à venda .	15	crioulo	crioulo
144	fortuna dos contendores : por fim o crioulo , que não se deixava enganar pelos	As cartas contrariaram a pressa de Simeão , equilibrando durante uma hora bem longa a fortuna dos contendores : por fim o crioulo , que não se deixava enganar pelos jogadores mais fraudulentos e melhores empalmadores , ganhou os cinco mil-réis aos dois associados , e não vendo dinheiro no balcão , voltou-lhes as costas .	15	crioulo	crioulo
176	e corro ... E Simeão , o crioulo estimado , que em hora de desespero	– Vou chamar o doutor : mais uma pinga , e corro ... E Simeão , o crioulo estimado , que em hora de desespero da família a quem tudo devia , fora mandado a chamar o médico para acudir a Domingos Caetano moribundo , Simeão insensível , ingrato , e cruel parara à venda , bebera aguardente , jogara o pacau uma larga hora , conversara ainda depois , ostentando a sua indiferença pelo estado crítico do senhor , pedira mais aguardente , e já meio embriagado , e ridicularizando a pressa , com que devia levar socorros ao doente em perigo de morte , montou enfim a cavalo , e a correr seguiu o seu caminho , sem dúvida porque não tinha mais parceiros endinheirados , com quem jogar , ou porque alguma nova idéia e inspiração o impeliam .	15	crioulo	crioulo
185	No meio da aflição geral , o crioulo parecia dominar-se com enérgica vontade para melhor	No meio da aflição geral , o crioulo parecia dominar-se com enérgica vontade para melhor servir , e sério , silencioso e grave , em pé a alguns passos do leito de Domingos Caetano , atravessou as noites sem dormir , tendo apenas por duas vezes cedido à fadiga , reconquistando as forças em breve sono de dia .	15	crioulo	crioulo
193	vadios reunidos na venda , lembrara ao crioulo um atentado que se lhe afigurava de	O sarcasmo grosseiro do vendelhão que provocara as gargalhadas dos vadios reunidos na venda , lembrara ao crioulo um atentado que se lhe afigurava de fácil execução .	15	crioulo	crioulo
199	era horas , dias e noites simples escravo , e ainda ao aspecto do corpo	Sem poder vencer-se , por momentos sensibilizava-se ao aspecto do corpo quase cadáver , e ao ruído abafado do soluçar da família ; mas , só por momentos homem , era horas , dias e noites simples escravo , e ainda ao aspecto do corpo quase cadáver do senhor , e ao ruído abafado do soluçar da família ocultava sob a exterioridade mentirosa de compunção e tristeza , o gelo , a indiferença ingrata e os instintos perversos escravidão .	15	escravo	escravo
200	o senhor moribundo somente podia merecer do escravo o olhar fixo de vigia , insensível	O aborrecimento que ele já votava ao senhor dormia resfriado pela morte , que presumia próxima ; a morte , porém , era condição do sono do aborrecimento , e o senhor moribundo somente podia merecer do escravo o olhar fixo de vigia , insensível ao doloroso transe , esperando com aborrecido cansaço a última cena de um caso fastidioso .	15	escravo	escravo
203	debatia em desatino , ele , o escravo , o animal composto de gelo e	Viu sem se enternecer as lágrimas que Angélica chorara de joelhos , abraçando os pés de seu marido quase agonizante , e em um momento supremo , em que a todos se afigurou derradeiro transe de Domingos Caetano , e quando Florinda nesse desespero que olvida tudo , tudo e até o pudor de donzela , quando Florinda descabelada , delirante se lançava no leito de seu pai , e era dali arrancada por parentes , contra quem se debatia em desatino , ele , o escravo , o animal composto de gelo e ódio , ele teve olhos malvados , sacrílegos , infames que pastassem publicamente nos seios nus , nos seios virginais da donzela que se deixava em desconcerto de vestidos pelo mais sagrado desconcerto da razão .	15	escravo	escravo
269	homem livre fora virtude católica , no escravo era obrigação material , e portanto não	Mas esse exercício da caridade que em um homem livre fora virtude católica , no escravo era obrigação material , e portanto não falava nem ao coração , nem a consciência .	15	escravo	escravo
276	envenenada , e nas obscenas imaginações de escravo desmoralizado e só idea-dor de gozos materiais	O crioulo malcriado e infrene pelos hábitos da impunidade não se atrevia , é certo , a sonhar desejo criminoso e horrível contra a pureza angélica da senhora-moça ; mas no desprendimento licencioso da língua envenenada , e nas obscenas imaginações de escravo desmoralizado e só idea-dor de gozos materiais , apreciava a seu modo , e supunha exaltar , quando aviltava , as graças e os modos , o olhar , e o riso , as formas e os movimentos do corpo da senhora-moça ; e no meio das risadas dos parceiros , fazia o elogio dos dotes físicos de Florinda , como se tratasse da escrava libidinosa e corrupta , com quem na noite antecedente dançara o fado que apenas precedera a lubricidade brutal .	15	escravo	escravo
290	Borges repetira , ficou na memória do crioulo que depois por mais de uma vez	O aforismo popular , que José Borges repetira , ficou na memória do crioulo que depois por mais de uma vez consultou o seu aforista .	15	crioulo	crioulo
301	noite , por exemplo , levou o crioulo a conversar no terreiro da venda .	Uma noite , por exemplo , levou o crioulo a conversar no terreiro da venda .	15	crioulo	crioulo
330	O Barbudo sorriu-se sinistramente ; mas o crioulo não lhe viu o rir medonho ;	O Barbudo sorriu-se sinistramente ; mas o crioulo não lhe viu o rir medonho ; porque a noite era escura .	15	crioulo	crioulo
363	; mas não era como dantes o crioulo fanfarrão , e alegre que animava as	Simeão esperava sempre a morte de Domingos Caetano ; mas não era como dantes o crioulo fanfarrão , e alegre que animava as reuniões da venda .	15	crioulo	crioulo
390	cruel e injustíssima : o juízo do escravo é infamemente torpe ; mas ele julga	O escravo não crê na pureza da donzela , nem na fidelidade da esposa mais nobre ; admite somente que a falta de oportunidade ou de ocasião para ser má seja o que mantém a honra das famílias ; a observação é cruel e injustíssima : o juízo do escravo é infamemente torpe ; mas ele julga conforme as idéias e a vida da escravidão .	15	escravo	escravo
391	instinto impeliu e a razão abandonou o crioulo e a mucama , Aconteceu o que	O instinto impeliu e a razão abandonou o crioulo e a mucama , Aconteceu o que acontece mais vezes e em mais casas do que se presume .	15	crioulo	crioulo
394	Simeão comprara os cães e um negro escravo da cozinha , e entrava todas as	Simeão comprara os cães e um negro escravo da cozinha , e entrava todas as noites na casa de João de Sales .	15	escravo	escravo
539	A porta abriu-se , e um negro escravo da fazenda de Domingos Caetano , entrou	A porta abriu-se , e um negro escravo da fazenda de Domingos Caetano , entrou precipitado , bradando : – Simeão !	15	escravo	escravo
579	atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo ,	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	15	escravo	escravo
579	ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia ,	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	15	escravo	escravo
579	, repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	15	escravo	escravo
579	, dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	15	escravo	escravo
579	só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	15	escravo	escravo
594	um apetite de hiena no coração do escravo , é fazê-lo aspirar à morte de	Dar por prazo da liberdade a morte de alguém é excitar um apetite de hiena no coração do escravo , é fazê-lo aspirar à morte de quem enquanto vivo lhe demora a alforria .	15	escravo	escravo
595	da crápula , ingrato pela condição de escravo , sem educação e sem hábito de	Simeão , o crioulo mimoso , perdido , malcriado pelas afetuosas condescendências e fraquezas dos senhores em casa , pervertido pelos deboches da venda e pelo veneno da crápula , ingrato pela condição de escravo , sem educação e sem hábito de trabalho , contando com a liberdade , e não a conseguindo , era um perverso armado loucamente contra seus senhores pelas mãos de seus senhores .	15	escravo	escravo
596	beneficiar , criar com afeição paternal o crioulo filho da escrava e uma esmola que	Esta lição não deve desanimar , deve ilustrar a caridade : amar , beneficiar , criar com afeição paternal o crioulo filho da escrava e uma esmola que se dá a Deus , é a mais santa e pura das orações que se elevam ao céu .	15	crioulo	crioulo
598	educação , inoculando no coração do pequeno escravo predileto as noções do dever , o	Ao senhor que se afeiçoa do crioulo que vê nascer e cria com amor , cumpre completar o favor dos sentimentos com o favor da educação , inoculando no coração do pequeno escravo predileto as noções do dever , o ensino da religião , a virtude da paciência , a obrigação do trabalho que moraliza e nobilita o homem , do trabalho não do homem máquina , mas do homem inteligência e coração .	15	escravo	escravo
599	ser um amigo , porque enfim é escravo , e portanto um oprimido pela prepotência	O escravo assim criado pode não ser um amigo , porque enfim é escravo , e portanto um oprimido pela prepotência do senhor ainda mesmo bom ; é , porém , em regra , um homem agradecido , que esquece o forçado aviltamento da sua condição pela lembrança inteligente dos benefícios recebidos .	15	escravo	escravo
600	o amor cego que não educa o escravo simpático ou preferido , que o abandona	Mas o amor cego que não educa o escravo simpático ou preferido , que o abandona aos instintos , aos sentimentos baixos , às inspirações malévolas da escravidão , que é água encharcada e foco de miasmas , que o aquece ou o cria por traiçoeira , mal pensada compaixão na ociosidade , que é a placenta de todos os vícios , alimenta , aquece , fortifica um desgraçado que é sempre ingrato por ser escravo , e às vezes inimigo pela reação do oprimido .	15	escravo	escravo
600	desgraçado que é sempre ingrato por ser escravo , e às vezes inimigo pela reação	Mas o amor cego que não educa o escravo simpático ou preferido , que o abandona aos instintos , aos sentimentos baixos , às inspirações malévolas da escravidão , que é água encharcada e foco de miasmas , que o aquece ou o cria por traiçoeira , mal pensada compaixão na ociosidade , que é a placenta de todos os vícios , alimenta , aquece , fortifica um desgraçado que é sempre ingrato por ser escravo , e às vezes inimigo pela reação do oprimido .	15	escravo	escravo
603	se afasta do cadáver : o escravo crioulo , antes de matar , atormenta e	O escravo africano mata o senhor , e se afasta do cadáver : o escravo crioulo , antes de matar , atormenta e ri das agonias do senhor , e depois de matar insulta e esquarteja o cadáver .	15	crioulo	crioulo
603	e se afasta do cadáver : o escravo crioulo , antes de matar , atormenta	O escravo africano mata o senhor , e se afasta do cadáver : o escravo crioulo , antes de matar , atormenta e ri das agonias do senhor , e depois de matar insulta e esquarteja o cadáver .	15	escravo	escravo
636	é , com perdão senhoras , um escravo desmoralizado , e talvez seja por exceção	– Ele é , com perdão senhoras , um escravo desmoralizado , e talvez seja por exceção ou milagre um liberto de bons costumes .	15	escravo	escravo
689	aos lados dessa porta : o outro negro recebeu a lanterna e seguiu a Simeão	Chegados à sala de jantar o crioulo mostrou ao lado direito a porta do aposento de Hermano e de Florinda ; dois dos perversos , o Barbudo e um dos negros colocaram-se aos lados dessa porta : o outro negro recebeu a lanterna e seguiu a Simeão que avançou para a frente e entrou no quarto de dormir de sua senhora .	15	negro	negro
702	e com o Barbudo e o outro negro que levava a lanterna , voltou ao	Simeão , esquecendo o golpe que recebera , e o sangue que do ombro lhe corria , deixou um dos negros na sala onde estavam os dois cadáveres e com o Barbudo e o outro negro que levava a lanterna , voltou ao quarto da senhora assassinada , arrombou facilmente a gaveta da velha mesa , e apoderando-se de uma grossa chave , foi ao fundo do quarto , arrancou precipitado uma cortina de chita que cobria pequena parte da parede e mostrando em grande vão que havia nesta uma caixa de jacarandá chapeada de ferro , abriu rápido duas fechaduras , e escancarou a caixa que estava cheia de pequenos sacos contendo moedas de ouro e prata .	15	negro	negro
